created_at,current_issue,api_rows,new_rows,gap_count,duplicate_count,stale_flag,drift_seconds,health,detail_json
2026-09-25T20:07:53+07:00,202609252416,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:08:23+07:00,202609252417,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:08:53+07:00,202609252418,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:09:23+07:00,202609252419,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:09:53+07:00,202609252420,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:10:23+07:00,202609252421,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:11:53+07:00,202609252424,100,3,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:12:23+07:00,202609252425,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:12:53+07:00,202609252426,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:13:23+07:00,202609252427,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:13:53+07:00,202609252428,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:14:23+07:00,202609252429,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:14:53+07:00,202609252430,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:15:23+07:00,202609252431,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:20:23+07:00,202609252441,100,10,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:20:53+07:00,202609252442,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:21:23+07:00,202609252443,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:21:53+07:00,202609252444,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:22:23+07:00,202609252445,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:22:53+07:00,202609252446,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:23:23+07:00,202609252447,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:23:53+07:00,202609252448,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:24:23+07:00,202609252449,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:24:53+07:00,202609252450,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:25:23+07:00,202609252451,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:25:53+07:00,202609252452,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:26:23+07:00,202609252453,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:26:53+07:00,202609252454,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:27:23+07:00,202609252455,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T20:27:53+07:00,202609252456,100,1,0,40,0,0.0,OK,"{""stored_recent"": 60, ""gaps"": 0, ""stale"": 0, ""drift_seconds"": 0}"
